Date,CampaignID,Conversions,Event_Leads,Revenue_IDR
2025-02-04,TV_001,23.30905167251151,0,10421389
2025-02-09,TV_001,12.150598837950833,0,6140253
2025-02-10,TV_001,24.295034237575468,0,10786720
2025-02-11,TV_001,13.98881524953851,0,7499430
2025-02-12,TV_001,8.315789629186309,0,3735960
2025-02-14,TV_001,12.442614842565538,0,6835480
2025-02-15,TV_001,21.675811722401285,0,9469145
2025-02-16,TV_001,24.029113649573866,0,13014879
2025-02-17,TV_001,9.950733306375664,0,4469775
2025-02-18,TV_001,15.688193469243002,0,8192033
2025-02-19,TV_001,6.230152269807947,0,3322764
2025-02-20,TV_001,11.844542865012924,0,6522479
2025-02-21,TV_001,9.573894082487605,0,4323984
2025-02-23,TV_001,12.621575793795264,0,6264677
2025-02-25,TV_001,19.303960788210315,0,10601863
2025-03-02,TV_001,22.940582910435943,0,12435043
2025-03-03,TV_001,16.240902110413465,0,8864246
2025-03-04,TV_001,22.988291891430077,0,9350570
2025-03-05,TV_001,11.324590130537876,0,4588172
2025-03-07,TV_001,11.113946953458411,0,5169940
2025-03-08,TV_001,20.01054261264583,0,11480064
2025-03-11,TV_001,12.043369868348828,0,6024374
2025-03-12,TV_001,14.305295018136245,0,6485647
2025-03-15,TV_001,16.692641738040468,0,7988824
2025-03-16,TV_001,26.8303039197623,0,11121769
2025-03-18,TV_001,25.74141983972127,0,10799241
2025-03-19,TV_001,15.536497059558393,0,9077877
2025-03-20,TV_001,15.464651452535907,0,7642440
2025-03-23,TV_001,16.19400244337067,0,7406617
2025-03-25,TV_001,11.48364379728152,0,6634021
2025-03-26,TV_001,13.965640936389073,0,5662787
2025-03-27,TV_001,22.450373408602136,0,13274793
2025-03-28,TV_001,23.234186117532936,0,9528633
2025-03-29,TV_001,15.468449968464276,0,7095099
2025-03-30,TV_001,16.034350795875046,0,8962117
2025-03-31,TV_001,19.851018426531432,0,9069945
2025-04-01,TV_001,9.686511806155801,0,4434811
2025-04-02,TV_001,17.161907708412887,0,8609904
2025-04-04,TV_001,8.491463880280694,0,4692393
2025-04-05,TV_001,31.937869843739584,0,15039341
2025-04-06,TV_001,26.322807741205885,0,13005575
2025-04-07,TV_001,8.517109732028397,0,4673145
2025-04-08,TV_001,19.335902805858698,0,11268793
2025-04-09,TV_001,18.643555502585194,0,8247523
2025-04-10,TV_001,7.552311996057007,0,3583397
2025-04-11,TV_001,17.723353991969883,0,8532489
2025-04-12,TV_001,12.955576382915616,0,7716918
2025-04-13,TV_001,20.30286149296988,0,10771272
2025-04-14,TV_001,14.714287491667271,0,7083343
2025-04-15,TV_001,21.52321885892734,0,10253767
2025-04-16,TV_001,17.145948201352365,0,8917179
2025-04-17,TV_001,17.459425196250187,0,9186149
2025-04-19,TV_001,24.686614661405855,0,14252654
2025-04-22,TV_001,16.63719623849602,0,6917554
2025-04-25,TV_001,20.101563769635987,0,11849462
2025-04-26,TV_001,16.297753379644007,0,8205720
2025-04-27,TV_001,13.542784944850151,0,7465734
2025-04-28,TV_001,11.949314724657551,0,6369433
2025-04-29,TV_001,20.576022352765587,0,9024662
2025-05-01,TV_001,13.127914168778675,0,7149819
2025-05-02,TV_001,10.799964748272597,0,5705112
2025-05-03,TV_001,27.457161669455203,0,12820871
2025-05-05,TV_001,8.037596609442003,0,4531788
2025-05-07,TV_001,20.155747744708886,0,9557053
2025-05-08,TV_001,8.839147363838496,0,4979950
2025-05-09,TV_001,13.901391864363571,0,7035264
2025-05-10,TV_001,17.85171091805916,0,10169467
2025-05-11,TV_001,11.397490113331683,0,5878029
2025-05-12,TV_001,16.234375660997728,0,7704230
2025-05-13,TV_001,12.229776216658468,0,5784311
2025-05-15,TV_001,6.590957768042335,0,3946223
2025-05-16,TV_001,21.168321382494607,0,9552771
2025-05-17,TV_001,18.75916285719932,0,9720177
2025-05-19,TV_001,11.696898728810735,0,6521873
2025-05-21,TV_001,17.679149203547656,0,10108967
2025-05-22,TV_001,21.57950028182634,0,9646344
2025-05-24,TV_001,11.363979787466409,0,5421067
2025-05-25,TV_001,17.449220822256784,0,9256056
2025-05-26,TV_001,14.143937234161005,0,7401042
2025-05-27,TV_001,14.419742317613304,0,6665174
2025-05-28,TV_001,19.383261873103393,0,10869191
2025-05-30,TV_001,10.390188885572051,0,6180079
2025-06-01,TV_001,17.154080229614387,0,8528255
2025-06-02,TV_001,13.29825470534312,0,7111664
2025-06-03,TV_001,17.588216359677922,0,8668092
2025-06-04,TV_001,11.191748424764006,0,5723993
2025-06-06,TV_001,12.611953566654174,0,7415824
2025-06-07,TV_001,22.417016993897708,0,10275651
2025-06-08,TV_001,10.687752261154296,0,5807133
2025-06-09,TV_001,20.02847522515061,0,10403319
2025-06-12,TV_001,13.849682377610025,0,7212551
2025-06-14,TV_001,20.033878947296646,0,11769560
2025-06-15,TV_001,28.488694097208857,0,11511300
2025-06-18,TV_001,13.714351870937133,0,5843088
2025-06-19,TV_001,20.15690839657833,0,10514901
2025-06-20,TV_001,10.500111754017308,0,6027485
2025-06-22,TV_001,31.238056125850093,0,14340591
2025-06-24,TV_001,19.158953208751505,0,9447924
2025-06-28,TV_001,12.163584343408251,0,4875996
2025-06-29,TV_001,13.725032206185954,0,6472013
2025-07-01,TV_001,22.385755386084035,0,9054427
2025-07-02,TV_001,24.21000497581571,0,11011375
2025-07-03,TV_001,11.431378630187872,0,4982730
2025-07-04,TV_001,7.440519701374034,0,4084646
2025-07-06,TV_001,15.989831932208595,0,6478174
2025-07-07,TV_001,22.505958248448135,0,9063003
2025-07-08,TV_001,10.713457425433933,0,4904269
2025-07-09,TV_001,10.019557858141397,0,4015636
2025-07-10,TV_001,26.526730725681045,0,13353360
2025-07-11,TV_001,11.905512179587065,0,6348310
2025-07-12,TV_001,19.816932266060775,0,10336151
2025-07-13,TV_001,16.66182709283359,0,8160080
2025-07-14,TV_001,8.198588326618307,0,4629142
2025-07-15,TV_001,17.7035442110682,0,7569350
2025-07-18,TV_001,13.347191570946235,0,7163817
2025-07-19,TV_001,16.865453202741516,0,9881795
2025-07-20,TV_001,9.009025753964389,0,4766598
2025-07-23,TV_001,9.153818050892069,0,4145644
2025-07-25,TV_001,14.489269923429099,0,6560737
2025-07-27,TV_001,14.241153643387214,0,8070830
2025-08-01,TV_001,20.630377970944036,0,9260826
2025-08-03,TV_001,20.609469920371456,0,10807481
2025-08-04,TV_001,17.475348281906097,0,10430524
2025-08-05,TV_001,15.38171762526387,0,8639488
2025-08-06,TV_001,13.45647540712034,0,7475866
2025-08-08,TV_001,7.560931222493111,0,3910204
2025-08-10,TV_001,14.036510794078792,0,7219269
2025-08-11,TV_001,9.30596359686926,0,4572748
2025-08-12,TV_001,19.834255166511888,0,8096340
2025-08-13,TV_001,20.24398408521722,0,11950826
2025-08-14,TV_001,15.13865057842305,0,7475937
2025-08-15,TV_001,20.121057592717264,0,8229593
2025-08-16,TV_001,19.96235002775971,0,11880834
2025-08-18,TV_001,14.116017577940974,0,8027517
2025-08-19,TV_001,9.97362645957956,0,5197114
2025-08-20,TV_001,17.506427155810112,0,7809307
2025-08-21,TV_001,19.07585787492564,0,10929409
2025-08-22,TV_001,24.216773719190773,0,10880330
2025-08-27,TV_001,15.69432254884278,0,8640920
2025-08-30,TV_001,8.836875432120577,0,5150470
2025-09-01,TV_001,8.024771983799404,0,4222617
2025-09-03,TV_001,15.591143434479632,0,8040075
2025-09-04,TV_001,14.579403091087542,0,8317346
2025-09-05,TV_001,17.407073992234317,0,9684816
2025-09-07,TV_001,18.64142280067121,0,7642605
2025-09-10,TV_001,13.392811972149604,0,5751425
2025-09-11,TV_001,20.190802770475983,0,10071260
2025-09-12,TV_001,24.61969480670635,0,10791946
2025-09-14,TV_001,18.960949334996496,0,10953731
2025-09-15,TV_001,12.623056122914294,0,7376230
2025-09-18,TV_001,15.158183380620512,0,8149754
2025-09-19,TV_001,14.548398865744598,0,7897399
2025-09-20,TV_001,29.76269486661818,0,12052631
2025-09-21,TV_001,22.687482990824716,0,11596663
2025-09-22,TV_001,16.122471362870158,0,7141968
2025-09-23,TV_001,20.387823279705632,0,10218853
2025-09-25,TV_001,12.333860393733278,0,5223466
2025-09-29,TV_001,15.029093053684388,0,7009191
2025-09-30,TV_001,8.655635945087667,0,4558815
2025-10-04,TV_001,22.51700548356918,0,9012638
2025-10-05,TV_001,17.569124300463614,0,7150857
2025-10-06,TV_001,20.503900437962574,0,9486302
2025-10-07,TV_001,7.867892407265593,0,3855851
2025-10-08,TV_001,21.93200360828316,0,8834940
2025-10-09,TV_001,11.480876561577224,0,6165605
2025-10-10,TV_001,22.178022691371527,0,11722355
2025-10-11,TV_001,9.720268752738951,0,4898751
2025-10-12,TV_001,26.34981596944269,0,13322870
2025-10-13,TV_001,9.790943495055263,0,4667196
2025-10-15,TV_001,9.22753284295351,0,5017778
2025-10-16,TV_001,25.906976372474517,0,11565155
2025-10-18,TV_001,25.56911724238568,0,12051978
2025-10-19,TV_001,8.129298625115439,0,4707761
2025-10-20,TV_001,14.713063442615763,0,6717358
2025-10-21,TV_001,23.592066466374575,0,10367988
2025-10-23,TV_001,14.525129411494463,0,7706299
2025-10-25,TV_001,21.70730520498716,0,12295222
2025-10-26,TV_001,31.57540115458264,0,14616705
2025-10-27,TV_001,8.501489284749958,0,5006519
2025-10-29,TV_001,11.65546867496157,0,6513849
2025-10-31,TV_001,19.36133154244299,0,8460967
2025-11-01,TV_001,19.93599411508835,0,8212636
2025-11-03,TV_001,15.218949339605095,0,8735278
2025-11-04,TV_001,8.034044344754097,0,4362651
2025-11-05,TV_001,7.713695038688775,0,4337532
2025-11-06,TV_001,12.89845114695737,0,5759907
2025-11-07,TV_001,10.148860265829555,0,5348140
2025-11-09,TV_001,19.23186940561258,0,10318626
2025-11-10,TV_001,8.751169073971942,0,4981361
2025-11-11,TV_001,13.672031809367073,0,7912429
2025-11-13,TV_001,19.721054040380114,0,9384395
2025-11-14,TV_001,15.64785474229342,0,6680205
2025-11-15,TV_001,21.364043920540958,0,11145931
2025-11-16,TV_001,10.03628590031038,0,5902788
2025-11-17,TV_001,24.36014567404535,0,12192649
2025-11-19,TV_001,10.060645860956226,0,5482301
2025-11-20,TV_001,11.285274060321504,0,4943172
2025-11-21,TV_001,21.18603431933773,0,11600565
2025-11-23,TV_001,21.95881634898773,0,12441498
2025-11-24,TV_001,24.774380335726498,0,11080597
2025-11-25,TV_001,19.276569881494684,0,8611266
2025-11-27,TV_001,15.226426927769555,0,8673001
2025-11-29,TV_001,28.643788965596226,0,12929134
2025-12-01,TV_001,17.04743056521685,0,7633153
2025-12-02,TV_001,10.84898157129462,0,4465926
2025-12-03,TV_001,10.822318216187412,0,5162779
2025-12-04,TV_001,24.77741674949523,0,11110976
2025-12-05,TV_001,17.96500708491449,0,9823825
2025-12-06,TV_001,10.002726069127089,0,5370199
2025-12-07,TV_001,11.685885520053125,0,5133480
2025-12-08,TV_001,27.556120997273762,0,11171465
2025-12-09,TV_001,15.297252034052564,0,7208620
2025-12-10,TV_001,11.374311751598363,0,6096333
2025-12-14,TV_001,13.3394037834897,0,6921347
2025-12-15,TV_001,10.256884441588909,0,4868474
2025-12-17,TV_001,13.27683220566334,0,7848875
2025-12-18,TV_001,10.372714804898163,0,4297811
2025-12-19,TV_001,23.86328700000638,0,10425485
2025-12-22,TV_001,25.576820321496342,0,11194888
2025-12-24,TV_001,27.287072696408693,0,11353764
2025-12-25,TV_001,12.185765755791467,0,5350467
2025-12-26,TV_001,11.193461067678895,0,6530180
2025-12-27,TV_001,17.77937478769193,0,10433992
2025-12-29,TV_001,13.641195487664268,0,8077035
2025-12-30,TV_001,15.242239270909636,0,6670247
2025-12-31,TV_001,29.408866862949775,0,12901205
2024-01-01,TV_002,31.639801229602785,0,13188269
2024-01-02,TV_002,33.17626679565704,0,16251412
2024-01-04,TV_002,,0,10508172
2024-01-05,TV_002,21.814091259298102,0,11785607
2024-01-06,TV_002,32.500134736834546,0,16183878
2024-01-08,TV_002,18.262446650628327,0,9165744
2024-01-09,TV_002,23.18904974340298,0,11956611
2024-01-11,TV_002,29.57348901080907,0,13386456
2024-01-12,TV_002,21.990856723224937,0,9331168
2024-01-13,TV_002,37.560082613201935,0,20792727
2024-01-14,TV_002,39.55005465156022,0,16872936
2024-01-15,TV_002,12.49640223523993,0,5262070
2024-01-16,TV_002,11.871368329258551,0,5913531
2024-01-17,TV_002,19.98796274111637,0,10442107
2024-01-18,TV_002,14.316069719358127,0,6763481
2024-01-19,TV_002,19.462785011252503,0,9821917
2024-01-22,TV_002,12.90614851052689,0,6974594
2024-01-23,TV_002,29.9537617096331,0,13624135
2024-01-24,TV_002,37.57655603822996,0,16637053
2024-01-25,TV_002,22.919296480015174,0,11882905
2024-01-26,TV_002,25.806670955330816,0,14199621
2024-01-27,TV_002,26.47179060304629,0,10980648
2024-01-28,TV_002,29.42662785660694,0,16750155
2024-01-29,TV_002,27.240127833819486,0,13204424
2024-01-30,TV_002,32.75514952562411,0,13323302
2024-02-01,TV_002,31.62069783634818,0,14955123
2024-02-03,TV_002,27.89966454829456,0,14120574
2024-02-04,TV_002,25.130236881712122,0,10775567
2024-02-05,TV_002,14.461392343913369,0,7702885
2024-02-07,TV_002,32.607795604052264,0,13093275
2024-02-08,TV_002,14.399115274290716,0,7148539
2024-02-09,TV_002,23.11935292046108,0,13167646
2024-02-11,TV_002,17.65152875074513,0,9336112
